contestId,index,timeLimit,memoryLimit
291,E,No Time Limit,No Memory Limit
291,D,No Time Limit,No Memory Limit
291,C,No Time Limit,No Memory Limit
291,B,No Time Limit,No Memory Limit
291,A,No Time Limit,No Memory Limit
290,F,No Time Limit,No Memory Limit
290,E,No Time Limit,No Memory Limit
290,D,No Time Limit,No Memory Limit
290,C,No Time Limit,No Memory Limit
290,B,No Time Limit,No Memory Limit
290,A,No Time Limit,No Memory Limit
289,B,No Time Limit,No Memory Limit
289,A,No Time Limit,No Memory Limit
288,E,No Time Limit,No Memory Limit
288,D,No Time Limit,No Memory Limit
288,C,No Time Limit,No Memory Limit
288,B,No Time Limit,No Memory Limit
288,A,No Time Limit,No Memory Limit
287,B,No Time Limit,No Memory Limit
287,A,No Time Limit,No Memory Limit
286,E,No Time Limit,No Memory Limit
286,D,No Time Limit,No Memory Limit
286,C,No Time Limit,No Memory Limit
286,B,No Time Limit,No Memory Limit
286,A,No Time Limit,No Memory Limit
285,E,No Time Limit,No Memory Limit
285,D,No Time Limit,No Memory Limit
285,C,No Time Limit,No Memory Limit
285,B,No Time Limit,No Memory Limit
285,A,No Time Limit,No Memory Limit
284,B,No Time Limit,No Memory Limit
284,A,No Time Limit,No Memory Limit
283,E,No Time Limit,No Memory Limit
283,D,No Time Limit,No Memory Limit
283,C,No Time Limit,No Memory Limit
283,B,No Time Limit,No Memory Limit
283,A,No Time Limit,No Memory Limit
282,E,No Time Limit,No Memory Limit
282,D,No Time Limit,No Memory Limit
282,C,No Time Limit,No Memory Limit
282,B,No Time Limit,No Memory Limit
282,A,No Time Limit,No Memory Limit
281,B,No Time Limit,No Memory Limit
281,A,No Time Limit,No Memory Limit
280,E,No Time Limit,No Memory Limit
280,D,No Time Limit,No Memory Limit
280,C,No Time Limit,No Memory Limit
280,B,No Time Limit,No Memory Limit
280,A,No Time Limit,No Memory Limit
279,E,No Time Limit,No Memory Limit
279,D,No Time Limit,No Memory Limit
279,C,No Time Limit,No Memory Limit
279,B,No Time Limit,No Memory Limit
279,A,No Time Limit,No Memory Limit
278,B,No Time Limit,No Memory Limit
278,A,No Time Limit,No Memory Limit
277,E,No Time Limit,No Memory Limit
277,D,No Time Limit,No Memory Limit
277,C,No Time Limit,No Memory Limit
277,B,No Time Limit,No Memory Limit
277,A,No Time Limit,No Memory Limit
276,E,No Time Limit,No Memory Limit
276,D,No Time Limit,No Memory Limit
276,C,No Time Limit,No Memory Limit
276,B,No Time Limit,No Memory Limit
276,A,No Time Limit,No Memory Limit
275,B,No Time Limit,No Memory Limit
275,A,No Time Limit,No Memory Limit
274,E,No Time Limit,No Memory Limit
274,D,No Time Limit,No Memory Limit
274,C,No Time Limit,No Memory Limit
274,B,No Time Limit,No Memory Limit
274,A,No Time Limit,No Memory Limit
273,E,No Time Limit,No Memory Limit
273,D,No Time Limit,No Memory Limit
272,E,No Time Limit,No Memory Limit
272,D,No Time Limit,No Memory Limit
272,C,No Time Limit,No Memory Limit
272,B,No Time Limit,No Memory Limit
272,A,No Time Limit,No Memory Limit
271,E,No Time Limit,No Memory Limit
271,D,No Time Limit,No Memory Limit
271,C,No Time Limit,No Memory Limit
271,B,No Time Limit,No Memory Limit
271,A,No Time Limit,No Memory Limit
270,B,No Time Limit,No Memory Limit
270,A,No Time Limit,No Memory Limit
269,E,No Time Limit,No Memory Limit
269,D,No Time Limit,No Memory Limit
269,C,No Time Limit,No Memory Limit
269,B,No Time Limit,No Memory Limit
269,A,No Time Limit,No Memory Limit
268,E,No Time Limit,No Memory Limit
268,D,No Time Limit,No Memory Limit
268,C,No Time Limit,No Memory Limit
268,B,No Time Limit,No Memory Limit
268,A,No Time Limit,No Memory Limit
267,C,No Time Limit,No Memory Limit
267,B,No Time Limit,No Memory Limit
267,A,No Time Limit,No Memory Limit
266,E,No Time Limit,No Memory Limit
266,D,No Time Limit,No Memory Limit
266,C,No Time Limit,No Memory Limit
266,B,No Time Limit,No Memory Limit
266,A,No Time Limit,No Memory Limit
265,B,No Time Limit,No Memory Limit
265,A,No Time Limit,No Memory Limit
264,E,No Time Limit,No Memory Limit
264,D,No Time Limit,No Memory Limit
264,C,No Time Limit,No Memory Limit
264,B,No Time Limit,No Memory Limit
264,A,No Time Limit,No Memory Limit
263,E,No Time Limit,No Memory Limit
263,D,No Time Limit,No Memory Limit
263,C,No Time Limit,No Memory Limit
263,B,No Time Limit,No Memory Limit
263,A,No Time Limit,No Memory Limit
262,B,No Time Limit,No Memory Limit
262,A,No Time Limit,No Memory Limit
261,E,No Time Limit,No Memory Limit
261,D,No Time Limit,No Memory Limit
261,C,No Time Limit,No Memory Limit
261,B,No Time Limit,No Memory Limit
261,A,No Time Limit,No Memory Limit
260,E,No Time Limit,No Memory Limit
260,D,No Time Limit,No Memory Limit
260,C,No Time Limit,No Memory Limit
260,B,No Time Limit,No Memory Limit
260,A,No Time Limit,No Memory Limit
259,B,No Time Limit,No Memory Limit
259,A,No Time Limit,No Memory Limit
258,E,No Time Limit,No Memory Limit
258,D,No Time Limit,No Memory Limit
258,C,No Time Limit,No Memory Limit
258,B,No Time Limit,No Memory Limit
258,A,No Time Limit,No Memory Limit
257,E,No Time Limit,No Memory Limit
257,D,No Time Limit,No Memory Limit
257,C,No Time Limit,No Memory Limit
257,B,No Time Limit,No Memory Limit
257,A,No Time Limit,No Memory Limit
256,E,No Time Limit,No Memory Limit
256,D,No Time Limit,No Memory Limit
255,E,No Time Limit,No Memory Limit
255,D,No Time Limit,No Memory Limit
255,C,No Time Limit,No Memory Limit
255,B,No Time Limit,No Memory Limit
255,A,No Time Limit,No Memory Limit
254,E,No Time Limit,No Memory Limit
254,D,No Time Limit,No Memory Limit
254,C,No Time Limit,No Memory Limit
254,B,No Time Limit,No Memory Limit
254,A,No Time Limit,No Memory Limit
253,E,No Time Limit,No Memory Limit
253,D,No Time Limit,No Memory Limit
253,C,No Time Limit,No Memory Limit
253,B,No Time Limit,No Memory Limit
253,A,No Time Limit,No Memory Limit
252,B,No Time Limit,No Memory Limit
252,A,No Time Limit,No Memory Limit
251,E,No Time Limit,No Memory Limit
251,D,No Time Limit,No Memory Limit
251,C,No Time Limit,No Memory Limit
251,B,No Time Limit,No Memory Limit
251,A,No Time Limit,No Memory Limit
250,E,No Time Limit,No Memory Limit
250,D,No Time Limit,No Memory Limit
250,C,No Time Limit,No Memory Limit
250,B,No Time Limit,No Memory Limit
250,A,No Time Limit,No Memory Limit
249,E,No Time Limit,No Memory Limit
249,D,No Time Limit,No Memory Limit
248,E,No Time Limit,No Memory Limit
248,D,No Time Limit,No Memory Limit
248,C,No Time Limit,No Memory Limit
248,B,No Time Limit,No Memory Limit
248,A,No Time Limit,No Memory Limit
246,E,No Time Limit,No Memory Limit
246,D,No Time Limit,No Memory Limit
246,C,No Time Limit,No Memory Limit
246,B,No Time Limit,No Memory Limit
246,A,No Time Limit,No Memory Limit
245,H,No Time Limit,No Memory Limit
245,G,No Time Limit,No Memory Limit
245,F,No Time Limit,No Memory Limit
245,E,No Time Limit,No Memory Limit
245,D,No Time Limit,No Memory Limit
245,C,No Time Limit,No Memory Limit
245,B,No Time Limit,No Memory Limit
245,A,No Time Limit,No Memory Limit
244,B,No Time Limit,No Memory Limit
244,A,No Time Limit,No Memory Limit
243,E,No Time Limit,No Memory Limit
243,D,No Time Limit,No Memory Limit
243,C,No Time Limit,No Memory Limit
243,B,No Time Limit,No Memory Limit
243,A,No Time Limit,No Memory Limit
242,E,No Time Limit,No Memory Limit
242,D,No Time Limit,No Memory Limit
242,C,No Time Limit,No Memory Limit
242,B,No Time Limit,No Memory Limit
242,A,No Time Limit,No Memory Limit
241,G,No Time Limit,No Memory Limit
241,F,No Time Limit,No Memory Limit
241,E,No Time Limit,No Memory Limit
241,D,No Time Limit,No Memory Limit
241,C,No Time Limit,No Memory Limit
241,B,No Time Limit,No Memory Limit
241,A,No Time Limit,No Memory Limit
240,F,No Time Limit,No Memory Limit
240,E,No Time Limit,No Memory Limit
239,B,No Time Limit,No Memory Limit
239,A,No Time Limit,No Memory Limit
238,E,No Time Limit,No Memory Limit
238,D,No Time Limit,No Memory Limit
238,C,No Time Limit,No Memory Limit
238,B,No Time Limit,No Memory Limit
238,A,No Time Limit,No Memory Limit
237,E,No Time Limit,No Memory Limit
237,D,No Time Limit,No Memory Limit
237,C,No Time Limit,No Memory Limit
237,B,No Time Limit,No Memory Limit
237,A,No Time Limit,No Memory Limit
236,B,No Time Limit,No Memory Limit
236,A,No Time Limit,No Memory Limit
235,E,No Time Limit,No Memory Limit
235,D,No Time Limit,No Memory Limit
235,C,No Time Limit,No Memory Limit
235,B,No Time Limit,No Memory Limit
235,A,No Time Limit,No Memory Limit
234,H,No Time Limit,No Memory Limit
234,G,No Time Limit,No Memory Limit
234,F,No Time Limit,No Memory Limit
234,E,No Time Limit,No Memory Limit
234,D,No Time Limit,No Memory Limit
234,C,No Time Limit,No Memory Limit
234,B,No Time Limit,No Memory Limit
234,A,No Time Limit,No Memory Limit
233,B,No Time Limit,No Memory Limit
233,A,No Time Limit,No Memory Limit
232,E,No Time Limit,No Memory Limit
232,D,No Time Limit,No Memory Limit
232,C,No Time Limit,No Memory Limit
232,B,No Time Limit,No Memory Limit
232,A,No Time Limit,No Memory Limit
231,E,No Time Limit,No Memory Limit
231,D,No Time Limit,No Memory Limit
231,C,No Time Limit,No Memory Limit
231,B,No Time Limit,No Memory Limit
231,A,No Time Limit,No Memory Limit
230,B,No Time Limit,No Memory Limit
230,A,No Time Limit,No Memory Limit
229,E,No Time Limit,No Memory Limit
229,D,No Time Limit,No Memory Limit
229,C,No Time Limit,No Memory Limit
229,B,No Time Limit,No Memory Limit
229,A,No Time Limit,No Memory Limit
228,E,No Time Limit,No Memory Limit
228,D,No Time Limit,No Memory Limit
228,C,No Time Limit,No Memory Limit
228,B,No Time Limit,No Memory Limit
228,A,No Time Limit,No Memory Limit
227,B,No Time Limit,No Memory Limit
227,A,No Time Limit,No Memory Limit
226,E,No Time Limit,No Memory Limit
226,D,No Time Limit,No Memory Limit
226,C,No Time Limit,No Memory Limit
226,B,No Time Limit,No Memory Limit
226,A,No Time Limit,No Memory Limit
225,E,No Time Limit,No Memory Limit
225,D,No Time Limit,No Memory Limit
225,C,No Time Limit,No Memory Limit
225,B,No Time Limit,No Memory Limit
225,A,No Time Limit,No Memory Limit
224,B,No Time Limit,No Memory Limit
224,A,No Time Limit,No Memory Limit
223,E,No Time Limit,No Memory Limit
223,D,No Time Limit,No Memory Limit
223,C,No Time Limit,No Memory Limit
223,B,No Time Limit,No Memory Limit
223,A,No Time Limit,No Memory Limit
222,E,No Time Limit,No Memory Limit
222,D,No Time Limit,No Memory Limit
222,C,No Time Limit,No Memory Limit
222,B,No Time Limit,No Memory Limit
222,A,No Time Limit,No Memory Limit
221,B,No Time Limit,No Memory Limit
221,A,No Time Limit,No Memory Limit
220,E,No Time Limit,No Memory Limit
220,D,No Time Limit,No Memory Limit
220,C,No Time Limit,No Memory Limit
220,B,No Time Limit,No Memory Limit
220,A,No Time Limit,No Memory Limit
219,E,No Time Limit,No Memory Limit
219,D,No Time Limit,No Memory Limit
219,C,No Time Limit,No Memory Limit
219,B,No Time Limit,No Memory Limit
219,A,No Time Limit,No Memory Limit
218,B,No Time Limit,No Memory Limit
218,A,No Time Limit,No Memory Limit
217,E,No Time Limit,No Memory Limit
217,D,No Time Limit,No Memory Limit
217,C,No Time Limit,No Memory Limit
217,B,No Time Limit,No Memory Limit
217,A,No Time Limit,No Memory Limit
216,E,No Time Limit,No Memory Limit
216,D,No Time Limit,No Memory Limit
216,C,No Time Limit,No Memory Limit
216,B,No Time Limit,No Memory Limit
216,A,No Time Limit,No Memory Limit
215,E,No Time Limit,No Memory Limit
215,D,No Time Limit,No Memory Limit
215,C,No Time Limit,No Memory Limit
215,B,No Time Limit,No Memory Limit
215,A,No Time Limit,No Memory Limit
214,B,No Time Limit,No Memory Limit
214,A,No Time Limit,No Memory Limit
213,E,No Time Limit,No Memory Limit
213,D,No Time Limit,No Memory Limit
213,C,No Time Limit,No Memory Limit
213,B,No Time Limit,No Memory Limit
213,A,No Time Limit,No Memory Limit
212,E,No Time Limit,No Memory Limit
212,D,No Time Limit,No Memory Limit
212,C,No Time Limit,No Memory Limit
212,B,No Time Limit,No Memory Limit
212,A,No Time Limit,No Memory Limit
209,C,No Time Limit,No Memory Limit
209,B,No Time Limit,No Memory Limit
209,A,No Time Limit,No Memory Limit
208,E,No Time Limit,No Memory Limit
208,D,No Time Limit,No Memory Limit
208,C,No Time Limit,No Memory Limit
208,B,No Time Limit,No Memory Limit
208,A,No Time Limit,No Memory Limit
207,D9,No Time Limit,No Memory Limit
207,D8,No Time Limit,No Memory Limit
207,D7,No Time Limit,No Memory Limit
207,D6,No Time Limit,No Memory Limit
207,D5,No Time Limit,No Memory Limit
207,D4,No Time Limit,No Memory Limit
207,D3,No Time Limit,No Memory Limit
207,D2,No Time Limit,No Memory Limit
207,D10,No Time Limit,No Memory Limit
207,D1,No Time Limit,No Memory Limit
207,C3,No Time Limit,No Memory Limit
207,C2,No Time Limit,No Memory Limit
207,C1,No Time Limit,No Memory Limit
207,B3,No Time Limit,No Memory Limit
207,B2,No Time Limit,No Memory Limit
207,B1,No Time Limit,No Memory Limit
207,A3,No Time Limit,No Memory Limit
207,A2,No Time Limit,No Memory Limit
207,A1,No Time Limit,No Memory Limit
205,B,No Time Limit,No Memory Limit
205,A,No Time Limit,No Memory Limit
204,E,No Time Limit,No Memory Limit
204,D,No Time Limit,No Memory Limit
204,C,No Time Limit,No Memory Limit
204,B,No Time Limit,No Memory Limit
204,A,No Time Limit,No Memory Limit
203,E,No Time Limit,No Memory Limit
203,D,No Time Limit,No Memory Limit
203,C,No Time Limit,No Memory Limit
203,B,No Time Limit,No Memory Limit
203,A,No Time Limit,No Memory Limit
202,B,No Time Limit,No Memory Limit
202,A,No Time Limit,No Memory Limit
201,E,No Time Limit,No Memory Limit
201,D,No Time Limit,No Memory Limit
201,C,No Time Limit,No Memory Limit
201,B,No Time Limit,No Memory Limit
201,A,No Time Limit,No Memory Limit
200,E,No Time Limit,No Memory Limit
200,D,No Time Limit,No Memory Limit
200,C,No Time Limit,No Memory Limit
200,B,No Time Limit,No Memory Limit
200,A,No Time Limit,No Memory Limit
199,B,No Time Limit,No Memory Limit
199,A,No Time Limit,No Memory Limit
198,E,No Time Limit,No Memory Limit
198,D,No Time Limit,No Memory Limit
198,C,No Time Limit,No Memory Limit
198,B,No Time Limit,No Memory Limit
198,A,No Time Limit,No Memory Limit
197,B,No Time Limit,No Memory Limit
197,A,No Time Limit,No Memory Limit
196,E,No Time Limit,No Memory Limit
196,D,No Time Limit,No Memory Limit
196,C,No Time Limit,No Memory Limit
196,B,No Time Limit,No Memory Limit
196,A,No Time Limit,No Memory Limit
195,E,No Time Limit,No Memory Limit
195,D,No Time Limit,No Memory Limit
195,C,No Time Limit,No Memory Limit
195,B,No Time Limit,No Memory Limit
195,A,No Time Limit,No Memory Limit
194,B,No Time Limit,No Memory Limit
194,A,No Time Limit,No Memory Limit
193,E,No Time Limit,No Memory Limit
193,D,No Time Limit,No Memory Limit
193,C,No Time Limit,No Memory Limit
193,B,No Time Limit,No Memory Limit
193,A,No Time Limit,No Memory Limit
192,B,No Time Limit,No Memory Limit
192,A,No Time Limit,No Memory Limit
191,E,No Time Limit,No Memory Limit
191,D,No Time Limit,No Memory Limit
191,C,No Time Limit,No Memory Limit
191,B,No Time Limit,No Memory Limit
191,A,No Time Limit,No Memory Limit
190,E,No Time Limit,No Memory Limit
190,D,No Time Limit,No Memory Limit
190,C,No Time Limit,No Memory Limit
190,B,No Time Limit,No Memory Limit
190,A,No Time Limit,No Memory Limit
189,B,No Time Limit,No Memory Limit
189,A,No Time Limit,No Memory Limit
188,H,No Time Limit,No Memory Limit
188,G,No Time Limit,No Memory Limit
188,F,No Time Limit,No Memory Limit
188,E,No Time Limit,No Memory Limit
188,D,No Time Limit,No Memory Limit
188,C,No Time Limit,No Memory Limit
188,B,No Time Limit,No Memory Limit
188,A,No Time Limit,No Memory Limit
187,E,No Time Limit,No Memory Limit
187,D,No Time Limit,No Memory Limit
187,C,No Time Limit,No Memory Limit
187,B,No Time Limit,No Memory Limit
187,A,No Time Limit,No Memory Limit
186,B,No Time Limit,No Memory Limit
186,A,No Time Limit,No Memory Limit
185,E,No Time Limit,No Memory Limit
185,D,No Time Limit,No Memory Limit
185,C,No Time Limit,No Memory Limit
185,B,No Time Limit,No Memory Limit
185,A,No Time Limit,No Memory Limit
183,E,No Time Limit,No Memory Limit
183,D,No Time Limit,No Memory Limit
183,C,No Time Limit,No Memory Limit
183,B,No Time Limit,No Memory Limit
183,A,No Time Limit,No Memory Limit
182,E,No Time Limit,No Memory Limit
182,D,No Time Limit,No Memory Limit
182,C,No Time Limit,No Memory Limit
182,B,No Time Limit,No Memory Limit
182,A,No Time Limit,No Memory Limit
181,B,No Time Limit,No Memory Limit
181,A,No Time Limit,No Memory Limit
180,F,No Time Limit,No Memory Limit
180,E,No Time Limit,No Memory Limit
180,D,No Time Limit,No Memory Limit
180,C,No Time Limit,No Memory Limit
180,B,No Time Limit,No Memory Limit
180,A,No Time Limit,No Memory Limit
178,F3,No Time Limit,No Memory Limit
178,F2,No Time Limit,No Memory Limit
178,F1,No Time Limit,No Memory Limit
178,E3,No Time Limit,No Memory Limit
178,E2,No Time Limit,No Memory Limit
178,E1,No Time Limit,No Memory Limit
178,D3,No Time Limit,No Memory Limit
178,D2,No Time Limit,No Memory Limit
178,D1,No Time Limit,No Memory Limit
178,C3,No Time Limit,No Memory Limit
178,C2,No Time Limit,No Memory Limit
178,C1,No Time Limit,No Memory Limit
178,B3,No Time Limit,No Memory Limit
178,B2,No Time Limit,No Memory Limit
178,B1,No Time Limit,No Memory Limit
178,A3,No Time Limit,No Memory Limit
178,A2,No Time Limit,No Memory Limit
178,A1,No Time Limit,No Memory Limit
177,G2,No Time Limit,No Memory Limit
177,G1,No Time Limit,No Memory Limit
177,F2,No Time Limit,No Memory Limit
177,F1,No Time Limit,No Memory Limit
177,E2,No Time Limit,No Memory Limit
177,E1,No Time Limit,No Memory Limit
177,D2,No Time Limit,No Memory Limit
